Master_Group_Code,item_code,bill_no,brcode,Tran_Type,d_date,year,month,monthnumber,Year_Month_Brcode,Tran_Month,Channel,qty,Disc_Amt,Net_Sales,Margin_Value,MRP_Value,Spl_disc_Amt,Tot_Disc_Amt,Cost_Value,Main_Category,pl_Flag
GM0013,333408,614/2022/S/10000,614,Sales,2022-04-28T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,59.0,15.73,59.00,0.0,0.0,43.27,FMCG,PL
GM0013,333415,614/2022/S/6039,614,Sales,2022-04-17T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,39.0,10.4,39.00,0.0,0.0,28.60,FMCG,PL
-,300083,614/2022/S/273,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,83.9,12.91,83.90,0.0,0.0,70.99,FMCG,OTHERS
GM0004,213685,614/2022/S/4226,614,Sales,2022-04-12T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,15.98,3.65,15.98,0.0,0.0,12.33,PHARMA,OTHERS
-,206422,614/2022/S/6061,614,Sales,2022-04-17T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,97.23,13.77,97.23,0.0,0.0,83.46,FMCG,OTHERS
GM0012,370867,614/2022/S/6253,614,Sales,2022-04-18T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,169.07,169.07,-29.92,338.14,0.0,169.07,198.99,FMCG,PL
GM0001,271784,614/2022/S/6088,614,Sales,2022-04-18T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,114.41,29.75,114.41,0.0,0.0,84.66,FMCG,OTHERS
GM0001,271785,614/2022/S/6088,614,Sales,2022-04-18T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,114.41,29.75,114.41,0.0,0.0,84.66,FMCG,OTHERS
GM0001,271797,614/2022/S/6088,614,Sales,2022-04-18T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,114.41,29.75,114.41,0.0,0.0,84.66,FMCG,OTHERS
GM0001,271801,614/2022/S/9561,614,Sales,2022-04-27T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,114.41,29.75,114.41,0.0,0.0,84.66,FMCG,OTHERS
GM0001,286649,614/2022/S/9561,614,Sales,2022-04-27T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,114.41,29.75,114.41,0.0,0.0,84.66,FMCG,OTHERS
GM0006,326643,614/2022/S/6088,614,Sales,2022-04-18T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,0.00,7.62,3.55,3.81,0.0,0.0,4.07,SURGICAL,OTHERS
GM0001,273876,614/2022/S/2054,614,Sales,2022-04-06T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,38.14,3.47,38.14,0.0,0.0,34.67,FMCG,OTHERS
GM0007,204009,614/2022/S/1580,614,Sales,2022-04-05T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,101.03,572.52,49.85,67.36,0.0,101.03,522.67,PHARMA,OTHERS
GM0007,202414,614/2022/S/7690,614,Sales,2022-04-22T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,15.36,138.21,22.12,15.36,0.0,15.36,116.09,PHARMA,OTHERS
GM0003,204322,614/2022/S/7641,614,Sales,2022-04-22T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.10,0.00,2.68,2.0,1.34,0.0,0.0,0.68,PHARMA,OTHERS
GM0003,299603,614/2022/S/8557,614,Sales,2022-04-24T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,85.04,25.26,8.50,0.0,0.0,59.78,PHARMA,OTHERS
GM0007,325701,614/2022/S/4237,614,Sales,2022-04-12T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,75.0,60.28,75.00,0.0,0.0,14.72,PHARMA,OTHERS
GM0007,369659,614/2022/S/6473,614,Sales,2022-04-18T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.50,0.00,8.93,6.75,1.79,0.01,0.01,2.18,PHARMA,OTHERS
GM0003,210174,614/2022/S/1580,614,Sales,2022-04-05T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,145.98,827.23,91.47,486.61,0.0,145.98,735.76,PHARMA,OTHERS
GM0001,261547,614/2022/S/10494,614,Sales,2022-04-30T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,29.66,2.94,29.66,0.0,0.0,26.72,FMCG,OTHERS
GM0011,364247,614/2022/S/6676,614,Sales,2022-04-19T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,507.63,116.76,507.63,0.0,0.0,390.87,FMCG,PL
GM0008,381093,614/2022/S/5236,614,Sales,2022-04-15T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,41.53,-0.89,41.53,0.0,0.0,42.42,FMCG,OTHERS
GM0007,254792,614/2022/S/5840,614,Sales,2022-04-17T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,19.60,111.09,5.03,8.71,0.0,19.6,106.07,PHARMA,OTHERS
GM0007,351927,614/2022/S/763,614,Sales,2022-04-03T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,16.99,96.28,9.56,7.55,0.0,16.99,86.72,PHARMA,OTHERS
GM0005,214457,614/2022/S/4042,614,Sales,2022-04-12T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,2.48,14.03,9.78,1.65,0.01,2.4899999999999998,4.25,PHARMA,OTHERS
GM0007,221749,614/2022/S/6810,614,Sales,2022-04-19T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,78.04,26.62,78.04,0.0,0.0,51.42,PHARMA,OTHERS
GM0003,226796,614/2022/S/8557,614,Sales,2022-04-24T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,11.46,2.62,0.57,0.0,0.0,8.84,PHARMA,OTHERS
GM0007,229507,614/2022/S/7690,614,Sales,2022-04-22T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,17.59,158.3,22.68,17.59,0.0,17.59,135.62,PHARMA,OTHERS
GM0007,298258,614/2022/S/4042,614,Sales,2022-04-12T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,15.48,87.74,15.71,103.22,0.0,15.48,72.03,PHARMA,OTHERS
GM0003,304618,614/2022/S/5840,614,Sales,2022-04-17T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,3.63,20.6,2.29,2.42,0.0,3.63,18.31,PHARMA,OTHERS
GM0004,201092,614/2022/S/7586,614,Sales,2022-04-22T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.50,0.00,22.72,5.54,4.54,0.01,0.01,17.18,PHARMA,OTHERS
GM0003,211344,614/2022/S/4042,614,Sales,2022-04-12T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,17.41,98.66,9.5,116.07,0.0,17.41,89.16,PHARMA,OTHERS
GM0003,211972,614/2022/S/4042,614,Sales,2022-04-12T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,9.00,77.14,437.12,34.01,5.71,0.0,77.14,403.11,PHARMA,OTHERS
GM0007,222293,614/2022/S/2241,614,Sales,2022-04-07T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,5.80,52.23,12.42,58.04,0.0,5.8,39.81,PHARMA,OTHERS
GM0007,377334,614/2022/S/1580,614,Sales,2022-04-05T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,18.75,106.25,28.65,125.00,0.0,18.75,77.60,PHARMA,OTHERS
GM0010,378818,614/2022/S/2241,614,Sales,2022-04-07T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,115.18,62.93,115.18,0.0,0.0,52.25,FMCG,PL
GM0003,319954,614/2022/S/6676,614,Sales,2022-04-19T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,96.43,34.46,96.43,0.0,0.0,61.97,PHARMA,OTHERS
GM0003,325917,614/2022/S/6455,614,Sales,2022-04-18T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,131.7,35.07,131.70,0.0,0.0,96.63,PHARMA,OTHERS
GM0003,326624,614/2022/S/8557,614,Sales,2022-04-24T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,71.21,22.9,11.87,0.01,0.01,48.31,PHARMA,OTHERS
GM0007,352032,614/2022/S/10056,614,Sales,2022-04-28T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,194.64,47.49,19.46,0.0,0.0,147.15,PHARMA,OTHERS
GM0011,324414,614/2022/S/9025,614,Sales,2022-04-25T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,32.2,16.62,32.20,0.0,0.0,15.58,FMCG,PL
GM0007,211552,614/2022/S/10252,614,Sales,2022-04-29T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,8.46,76.17,19.3,84.63,0.0,8.46,56.87,PHARMA,OTHERS
GM0003,253361,614/2022/S/5885,614,Sales,2022-04-17T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,32.99,10.09,32.99,0.0,0.0,22.90,PHARMA,OTHERS
GM0005,313349,614/2022/S/10407,614,Sales,2022-04-29T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.20,0.00,17.14,11.56,8.57,0.0,0.0,5.58,PHARMA,OTHERS
GM0003,327474,614/2022/S/5010,614,Sales,2022-04-15T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.25,0.93,8.41,1.21,1.87,0.01,0.9400000000000001,7.21,PHARMA,OTHERS
GM0007,337891,614/2022/S/5010,614,Sales,2022-04-15T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,7.59,68.3,9.43,7.59,0.0,7.59,58.87,PHARMA,OTHERS
GM0007,373558,614/2022/S/2509,614,Sales,2022-04-08T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,34.82,197.32,18.32,232.14,0.0,34.82,179.00,PHARMA,OTHERS
GM0001,311081,614/2022/S/1435,614,Sales,2022-04-05T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,28.57,6.14,28.57,0.0,0.0,22.43,FMCG,OTHERS
-,245301,614/2022/S/6932,614,Sales,2022-04-20T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,50.85,5.77,50.85,0.0,0.0,45.08,FMCG,OTHERS
GM0007,370360,614/2022/S/7690,614,Sales,2022-04-22T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,21.88,196.88,28.2,218.75,0.0,21.88,168.68,PHARMA,OTHERS
-,301355,614/2022/S/7690,614,Sales,2022-04-22T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,0.00,160.71,39.21,80.36,0.0,0.0,121.50,FMCG,OTHERS
GM0007,316113,614/2022/S/2223,614,Sales,2022-04-07T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,157.14,38.12,15.71,0.0,0.0,119.02,PHARMA,OTHERS
GM0007,316113,614/2022/S/6230,614,Sales,2022-04-18T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,157.14,40.99,15.71,0.0,0.0,116.15,PHARMA,OTHERS
GM0003,318497,614/2022/S/5840,614,Sales,2022-04-17T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,34.29,194.34,21.51,7.62,0.0,34.29,172.83,PHARMA,OTHERS
GM0007,321952,614/2022/S/763,614,Sales,2022-04-03T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,3.00,166.73,944.81,109.88,24.70,0.05,166.78,834.93,PHARMA,OTHERS
GM0003,322866,614/2022/S/763,614,Sales,2022-04-03T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,6.00,122.34,693.24,76.62,13.59,0.06,122.4,616.62,PHARMA,OTHERS
GM0007,354275,614/2022/S/9290,614,Sales,2022-04-26T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,10.49,94.39,13.97,6.99,0.02,10.51,80.42,PHARMA,OTHERS
GM0007,355294,614/2022/S/8647,614,Sales,2022-04-24T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,41.44,9.79,4.15,0.01,0.01,31.65,PHARMA,OTHERS
GM0007,373559,614/2022/S/2241,614,Sales,2022-04-07T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,38.41,345.65,55.28,12.80,0.03,38.44,290.37,PHARMA,OTHERS
GM0007,373559,614/2022/S/5840,614,Sales,2022-04-17T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,57.61,326.45,36.08,12.80,0.03,57.64,290.37,PHARMA,OTHERS
GM0007,378869,614/2022/S/9290,614,Sales,2022-04-26T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,12.50,112.5,18.0,12.50,0.0,12.5,94.50,PHARMA,OTHERS
GM0003,236854,614/2022/S/2509,614,Sales,2022-04-08T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,24.78,140.4,15.52,165.18,0.0,24.78,124.88,PHARMA,OTHERS
GM0003,303432,614/2022/S/2509,614,Sales,2022-04-08T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,16.61,94.11,18.78,110.71,0.0,16.61,75.33,PHARMA,OTHERS
GM0007,352802,614/2022/S/4042,614,Sales,2022-04-12T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,3.00,57.20,324.13,30.04,12.71,0.03,57.230000000000004,294.09,PHARMA,OTHERS
GM0007,370892,614/2022/S/7690,614,Sales,2022-04-22T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,39.27,353.41,50.61,392.68,0.0,39.27,302.80,PHARMA,OTHERS
GM0005,261932,614/2022/S/7242,614,Sales,2022-04-21T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.20,0.00,4.82,2.9,2.41,0.0,0.0,1.92,PHARMA,OTHERS
GM0001,256200,614/2022/S/10305,614,Sales,2022-04-29T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,0.00,169.49,18.11,84.75,0.0,0.0,151.38,FMCG,OTHERS
GM0001,342947,614/2022/S/8712,614,Sales,2022-04-24T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,0.00,50.85,7.27,25.42,0.0,0.0,43.58,FMCG,OTHERS
GM0001,255248,614/2022/S/4798,614,Sales,2022-04-14T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,16.95,8.26,16.95,0.0,0.0,8.69,FMCG,OTHERS
GM0001,255248,614/2022/S/9692,614,Sales,2022-04-27T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,16.95,8.26,16.95,0.0,0.0,8.69,FMCG,OTHERS
-,253943,614/2022/S/6676,614,Sales,2022-04-19T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,114.41,12.38,114.41,0.0,0.0,102.03,FMCG,OTHERS
GM0001,249791,614/2022/S/3164,614,Sales,2022-04-10T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,44.64,6.53,44.64,0.0,0.0,38.11,FMCG,OTHERS
GM0007,204106,614/2022/S/2509,614,Sales,2022-04-08T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,6.00,41.79,236.78,45.31,46.43,0.01,41.8,191.47,PHARMA,OTHERS
GM0003,329064,614/2022/S/763,614,Sales,2022-04-03T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,3.00,17.79,100.83,8.4,1.32,0.09,17.88,92.43,PHARMA,OTHERS
GM0001,205440,614/2022/S/5840,614,Sales,2022-04-17T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,39.83,3.2,39.83,0.0,0.0,36.63,FMCG,OTHERS
GM0011,363893,614/2022/S/6368,614,Sales,2022-04-18T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,118.64,59.91,118.64,0.0,0.0,58.73,FMCG,PL
GM0018,354116,614/2022/S/1050,614,Sales,2022-04-03T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,35.71,14.69,35.71,0.0,0.0,21.02,FMCG,PL
GM0012,362550,614/2022/S/2290,614,Sales,2022-04-07T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,107.14,44.08,107.14,0.0,0.0,63.06,FMCG,PL
GM0004,296502,614/2022/S/7690,614,Sales,2022-04-22T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.33,2.71,24.41,1.73,1.36,0.0,2.71,22.68,PHARMA,OTHERS
GM0003,207456,614/2022/S/10252,614,Sales,2022-04-29T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,16.47,148.23,33.25,164.70,0.0,16.47,114.98,PHARMA,OTHERS
GM0007,241332,614/2022/S/1580,614,Sales,2022-04-05T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,69.41,393.3,98.02,462.71,0.0,69.41,295.28,PHARMA,OTHERS
GM0007,299835,614/2022/S/8557,614,Sales,2022-04-24T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,40.98,7.93,2.73,0.0,0.0,33.05,PHARMA,OTHERS
GM0007,311732,614/2022/S/4042,614,Sales,2022-04-12T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,40.93,231.95,55.2,272.88,0.0,40.93,176.75,PHARMA,OTHERS
GM0003,315866,614/2022/S/4042,614,Sales,2022-04-12T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,6.00,170.15,964.2,123.26,37.81,0.0,170.15,840.94,PHARMA,OTHERS
GM0003,316889,614/2022/S/10252,614,Sales,2022-04-29T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,5.19,46.71,5.19,51.90,0.0,5.19,41.52,PHARMA,OTHERS
GM0003,326899,614/2022/S/10252,614,Sales,2022-04-29T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,5.00,12.08,108.68,-0.74,24.15,0.01,12.09,109.42,PHARMA,OTHERS
GM0007,347192,614/2022/S/5010,614,Sales,2022-04-15T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,17.68,159.1,35.19,17.68,0.01,17.69,123.91,PHARMA,OTHERS
GM0007,354929,614/2022/S/10252,614,Sales,2022-04-29T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,19.49,175.42,25.12,194.92,0.0,19.49,150.30,PHARMA,OTHERS
GM0008,385314,614/2022/S/6762,614,Sales,2022-04-19T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,0.00,71.43,34.36,35.71,0.0,0.0,37.07,PHARMA,OTHERS
GM0008,385315,614/2022/S/5529,614,Sales,2022-04-16T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,31.25,15.03,31.25,0.0,0.0,16.22,PHARMA,OTHERS
GM0001,211969,614/2022/S/10353,614,Sales,2022-04-29T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,133.93,31.72,133.93,0.0,0.0,102.21,FMCG,OTHERS
-,210952,614/2022/S/6676,614,Sales,2022-04-19T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,209.52,57.6,209.52,0.0,0.0,151.92,FMCG,OTHERS
GM0007,201342,614/2022/S/763,614,Sales,2022-04-03T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,14.26,80.81,6.78,95.07,0.0,14.26,74.03,PHARMA,OTHERS
GM0007,223433,614/2022/S/5840,614,Sales,2022-04-17T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,3.00,68.13,386.07,56.58,302.80,0.0,68.13,329.49,PHARMA,OTHERS
GM0007,364677,614/2022/S/763,614,Sales,2022-04-03T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,6.37,36.09,3.43,42.46,0.0,6.37,32.66,PHARMA,OTHERS
GM0007,373814,614/2022/S/330,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,64.04,576.35,102.98,640.39,0.0,64.04,473.37,PHARMA,OTHERS
GM0001,204290,614/2022/S/8647,614,Sales,2022-04-24T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,27.97,7.43,27.97,0.0,0.0,20.54,FMCG,OTHERS
GM0001,264213,614/2022/S/937,614,Sales,2022-04-03T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,6.00,0.00,152.54,38.12,25.42,0.01,0.01,114.42,FMCG,OTHERS
GM0001,264225,614/2022/S/937,614,Sales,2022-04-03T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,33.9,8.48,33.90,0.0,0.0,25.43,FMCG,OTHERS
GM0001,264233,614/2022/S/8724,614,Sales,2022-04-24T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,16.95,4.23,16.95,0.0,0.0,12.72,FMCG,OTHERS
GM0001,344525,614/2022/S/5316,614,Sales,2022-04-16T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,0.00,50.85,12.71,25.42,0.0,0.0,38.14,FMCG,OTHERS
GM0013,349630,614/2022/S/4237,614,Sales,2022-04-12T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,77.0,28.23,77.00,0.0,0.0,48.77,FMCG,PL
GM0001,354549,614/2022/S/3150,614,Sales,2022-04-10T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,42.37,12.78,42.37,0.0,0.0,29.60,FMCG,OTHERS
GM0001,354549,614/2022/S/7586,614,Sales,2022-04-22T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,42.37,13.26,42.37,0.0,0.0,29.11,FMCG,OTHERS
-,373729,614/2022/S/937,614,Sales,2022-04-03T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,55.08,13.77,55.09,0.0,0.0,41.31,FMCG,OTHERS
GM0003,204854,614/2022/S/9290,614,Sales,2022-04-26T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,23.37,210.37,33.65,11.69,0.02,23.39,176.72,PHARMA,OTHERS
GM0007,226604,614/2022/S/5840,614,Sales,2022-04-17T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,25.34,143.58,15.88,8.45,0.0,25.34,127.70,PHARMA,OTHERS
GM0003,244597,614/2022/S/9692,614,Sales,2022-04-27T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,170.43,41.58,170.43,0.0,0.0,128.85,PHARMA,OTHERS
GM0007,336338,614/2022/S/5840,614,Sales,2022-04-17T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,29.72,168.43,35.29,6.61,0.0,29.72,133.14,PHARMA,OTHERS
GM0007,339343,614/2022/S/763,614,Sales,2022-04-03T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,3.00,16.17,91.65,10.16,4.79,0.0,16.17,81.50,PHARMA,OTHERS
GM0005,213340,614/2022/S/7641,614,Sales,2022-04-22T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.20,0.00,4.8,3.64,2.40,0.0,0.0,1.16,PHARMA,OTHERS
GM0005,286659,614/2022/S/5840,614,Sales,2022-04-17T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,30.53,173.03,116.91,10.18,0.02,30.55,56.12,PHARMA,OTHERS
GM0007,334095,614/2022/S/5010,614,Sales,2022-04-15T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,5.04,45.4,6.51,5.05,0.01,5.05,38.89,PHARMA,OTHERS
GM0007,339270,614/2022/S/5840,614,Sales,2022-04-17T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,7.43,42.13,4.67,2.48,0.02,7.449999999999999,37.46,PHARMA,OTHERS
GM0004,206986,614/2022/S/5840,614,Sales,2022-04-17T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,1.79,10.12,0.94,1.19,0.01,1.8,9.18,PHARMA,OTHERS
GM0004,229492,614/2022/S/9290,614,Sales,2022-04-26T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,5.78,51.98,8.04,5.78,0.01,5.79,43.94,PHARMA,OTHERS
GM0003,231508,614/2022/S/5840,614,Sales,2022-04-17T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,30.62,173.52,19.19,204.14,0.0,30.62,154.33,PHARMA,OTHERS
GM0007,244488,614/2022/S/9290,614,Sales,2022-04-26T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,22.77,204.9,29.55,22.77,0.01,22.78,175.35,PHARMA,OTHERS
GM0007,280291,614/2022/S/10353,614,Sales,2022-04-29T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,36.16,325.45,44.84,361.61,0.0,36.16,280.61,PHARMA,OTHERS
GM0007,349166,614/2022/S/9290,614,Sales,2022-04-26T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,10.66,95.94,15.35,10.66,0.01,10.67,80.59,PHARMA,OTHERS
GM0007,364924,614/2022/S/5840,614,Sales,2022-04-17T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,40.02,226.77,21.04,266.79,0.0,40.02,205.73,PHARMA,OTHERS
-,320507,614/2022/S/9025,614,Sales,2022-04-25T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,0.00,83.05,13.83,41.53,0.0,0.0,69.22,FMCG,OTHERS
GM0007,328298,614/2022/S/2509,614,Sales,2022-04-08T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,3.00,278.57,1578.55,159.91,61.91,0.03,278.59999999999997,1418.64,PHARMA,OTHERS
GM0001,296785,614/2022/S/7242,614,Sales,2022-04-21T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,0.00,16.07,2.54,8.04,0.0,0.0,13.53,FMCG,OTHERS
